Year,State,County,Count,officer_10k,crime_10k,pop_diversity,black_pop_perc,urbanization_index,firearm_fatalities_100k,population,pop_density,male_perc,age_20_45_perc,Official_action_taken
2018,CO,El Paso,3,15.14,83.37,46.57,6.8,91.07,560,712089,334.82,50.46,36.85,0
2018,CO,Gunnison,1,NA,38.45,21.81,0.5,41.39,21,17167,5.3,53.93,40.65,0
2018,CO,Jefferson,5,16.88,NA,35.02,1.3,93.1,287,579392,758.16,49.86,34.11,0
2018,CO,Larimer,1,12.88,60.49,28.47,1,88.34,215,350660,135.08,49.9,37.7,0
2018,CO,Las Animas,1,NA,NA,53.81,1.7,59.21,18,14508,3.04,52.21,27.43,0
2018,CO,Mesa,1,18.3,153.38,30.11,0.9,87.32,148,152951,45.95,49.47,31.44,0
2018,CO,Pueblo,4,17.68,139.77,53.69,2.5,85.85,139,167422,70.17,49.3,31.11,0
2018,CO,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,CT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,DC,District of Columbia,1,NA,NA,61.44,49.5,100,452,701547,NA,47.45,45.93,0
2018,FL,Bradford,1,NA,202.51,39.86,19.3,24.47,16,27752,94.41,55.23,34.52,0
2018,FL,Brevard,2,16.61,145.83,39.58,10.6,94.93,455,595203,586.03,48.92,26.97,0
2018,FL,Broward,4,17.58,10.51,67.82,28.5,99.98,869,1946107,1608.63,48.69,32.57,0
2018,FL,Charlotte,1,NA,228.94,26.9,6.1,91.12,135,184849,271.72,48.76,18.8,0
2018,FL,Citrus,3,NA,331.93,20.4,3.1,65.48,142,147682,253.88,48.48,20.08,0
2018,FL,Duval,3,NA,NA,59.13,30,97.09,863,948652,1244.64,48.46,35.79,0
2018,FL,Escambia,1,NA,571.37,51.05,22.8,91.7,249,315104,480,49.48,33.63,0
2018,FL,Hillsborough,2,21.42,198.2,62.64,17.4,96.49,733,1451919,1423.16,48.93,35.42,0
2018,FL,Lake,1,19.6,174.45,43.76,10.5,80.75,193,356720,380.14,48.41,26.56,0
2018,FL,Manatee,1,21.3,329.42,44.02,9.3,94.21,258,394387,530.85,48.33,25.58,0
2018,FL,Marion,1,27.1,291.2,44.03,13.1,68.97,288,359062,226.6,47.97,25.59,0
2018,FL,Miami-Dade,4,23.36,281.34,51,19,99.6,1463,2714854,1430.59,48.59,33.95,0
2018,FL,Nassau,1,NA,276.95,23.36,6.5,51.85,80,85936,132.49,49.14,27.39,0
2018,FL,Orange,5,21.39,378.14,67.12,22,97.96,672,1381540,1529.22,49.03,38.76,20
2018,FL,Palm Beach,2,21.68,168.11,58.49,18.5,98.96,877,1482876,752.82,48.48,28.71,0
2018,FL,Pinellas,2,19.04,101.69,40.49,10.8,99.72,631,973058,3553.9,48,27.94,0
2018,FL,Polk,5,22.11,188.06,54.45,15.6,86.49,340,706597,393.03,49,30.91,0
2018,FL,Putnam,1,NA,316.17,44.52,16.5,43.84,71,74043,101.76,49.54,26.19,0
2018,FL,Santa Rosa,1,NA,195.26,30.28,6.5,79.01,123,179295,177.24,50.97,32.4,0
2018,FL,Seminole,2,NA,132.98,53.4,12,96.84,217,468122,1513.88,48.32,34.49,0
2018,FL,St. Johns,1,NA,197.55,27.84,5.7,76.23,154,253814,422.56,48.74,27.23,0
2018,FL,St. Lucie,2,NA,99.52,56.85,20,96.64,200,320425,560.25,48.81,27.54,0
2018,FL,Sumter,1,NA,163.69,28.01,8.7,65.04,49,128719,235.35,49.86,14.09,0
2018,FL,Volusia,3,23.04,123.84,42.08,11,90.06,397,546101,495.99,48.77,27.92,0
2018,FL,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,GA,Bibb,1,NA,NA,54.68,53.4,85.59,133,152903,612.2,46.88,32.47,0
2018,GA,Camden,1,NA,NA,46.07,19.4,68.56,31,53651,87.52,51.31,36.93,0
2018,GA,Carroll,2,NA,247.12,43.9,18.7,58.17,70,117997,236.43,48.86,34.56,0
2018,GA,Chatham,1,22.9,NA,58.37,40.2,95.5,301,289166,678.09,48.06,36.49,0
2018,GA,Cobb,3,18.79,0.71,60.96,26.7,99.75,376,756070,2226.68,48.46,35.1,0
2018,GA,DeKalb,2,NA,0,59.79,54.8,99.74,534,754906,2821.23,47.24,37.19,0
2018,GA,Douglas,1,NA,NA,59.72,42.5,84.24,65,145024,724.87,47.53,32.93,0
2018,GA,Floyd,1,NA,NA,44.14,14.9,63.18,66,97964,192.12,48.36,31.63,0
2018,GA,Forsyth,1,NA,164.27,37.9,3.3,90.08,78,236993,1057.91,49.61,30.67,0
2018,GA,Franklin,1,NA,NA,27.69,9.2,11.07,16,23034,88.08,48.92,29.74,0
2018,GA,Fulton,3,16.97,0.25,62.69,44.4,98.92,779,1050131,1994.02,48.43,38.34,0
2018,GA,Gordon,1,NA,NA,35.39,4.4,48.44,32,57628,161.96,49.38,31.54,0
2018,GA,Gwinnett,3,NA,NA,70.3,26.3,99.51,412,927337,2154.69,48.82,34.13,0
2018,GA,Hall,2,24.9,180.16,53.06,8.1,79.44,121,201538,513.11,49.73,31.94,0
2018,GA,Henry,2,NA,6.79,58.97,39.6,86.15,134,229728,713.15,47.69,32.48,0
2018,GA,Lamar,1,NA,143.45,48.33,31.2,39.13,14,18961,103.33,48,31.16,0
2018,GA,Newton,1,NA,342.99,56.05,42.5,68.76,93,109421,402.05,47.22,32,0
2018,GA,Pike,1,NA,254.2,24.85,10.7,1.04,17,18647,86.29,49.13,29.99,0
2018,GA,Rabun,1,NA,265.76,21.84,1.6,20.72,14,16857,45.56,49.12,24.97,0
2018,GA,Richmond,1,NA,NA,55.69,55.2,90.78,170,201667,621.8,48.42,36.24,0
2018,GA,Spalding,1,NA,285.6,52.57,33.3,58.38,42,66107,336.47,48.01,31.03,0
2018,GA,Walker,1,NA,NA,15.66,4.4,56.15,43,69443,155.57,49.21,30.16,0
2018,GA,Walton,2,NA,143.45,37.92,16.6,57.34,58,93202,286.18,48.7,30.62,0
2018,GA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,HI,Hawaii,4,NA,NA,73.88,0.8,NA,77,201509,50.02,49.52,28.87,0
2018,HI,Honolulu,5,NA,NA,71.44,3,99.14,113,979858,1631.08,50.3,35.01,0
2018,HI,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,IA,Boone,1,NA,NA,9.67,1,49.37,11,26312,46.03,50.58,30.18,0
2018,IA,Floyd,1,NA,NA,11.72,1.7,47.27,0,15752,31.46,49.35,26.75,0
2018,IA,Guthrie,1,NA,NA,7.4,0.3,0,0,10720,18.15,49.93,25.3,0
2018,IA,Polk,2,12,NA,35.21,6.5,95.09,190,485833,846.69,49.3,35.47,0
2018,IA,Scott,1,NA,NA,32.02,7.4,86.49,82,172803,377.22,49.06,31.88,0
2018,IA,Webster,2,NA,NA,20.05,4.1,66.09,20,36339,50.78,51.74,30.88,0
2018,IA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,ID,Ada,4,11.1,37.63,25.66,1.3,94.53,240,468764,445.35,50.07,34.48,0
2018,ID,Bingham,1,NA,88.45,40.52,0.5,43.97,29,46129,22.03,49.9,30.32,0
2018,ID,Bonner,1,NA,NA,12.07,0.3,27.55,29,44705,25.77,49.79,24.7,0
2018,ID,Bonneville,2,NA,108.55,28,0.7,87.05,63,116444,62.4,49.95,32.7,0
2018,ID,Canyon,2,12.25,56.35,42.68,0.8,80.13,119,223236,380.06,49.57,32.91,0
2018,ID,Elmore,1,NA,63.59,41.74,3,73.12,24,27362,8.9,52.45,37.72,0
2018,ID,Gooding,1,NA,91.96,44.71,0.5,41.92,13,15116,20.74,50.8,28.67,0
2018,ID,Kootenai,1,NA,116.8,16.38,0.4,75.76,108,161209,129.58,49.41,30.32,0
2018,IL,Adams,1,NA,59.43,14.06,3.7,67.4,26,65623,76.73,49.26,29.01,0
2018,IL,Cook,5,18.19,4.99,68.5,24.6,99.95,3413,5171960,5471.06,48.55,36.29,0
2018,IL,Kane,2,NA,11.26,55.61,6,96.44,114,532720,1024.34,49.8,31.62,0
2018,IL,Lake,2,16.12,NA,53.67,7.4,98.73,169,699587,1576.82,49.97,30.83,0
2018,IL,Madison,1,NA,83.33,25.08,8.1,86.66,120,264026,368.97,48.69,31.4,0
2018,IL,Montgomery,1,NA,136.63,12.06,3.3,58.38,13,28691,40.77,52.39,30.35,0
2018,IL,Peoria,1,NA,99.93,45.23,18,85.35,104,180620,291.69,48.47,31.91,0
2018,IL,Tazewell,1,NA,NA,10.8,1.3,79.58,48,132450,204.09,49.17,30.1,0
2018,IL,Vermilion,1,NA,130.64,34.73,13.4,68.74,55,76702,85.38,49.78,29.02,0
2018,IL,Whiteside,1,NA,43.56,26.01,1.6,62.66,15,55553,81.19,49.53,27.4,0
2018,IL,Winnebago,1,18.9,47.91,46.05,12.7,92.09,162,283630,552.5,48.83,30.27,0
2018,IL,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,IN,Cass,1,NA,NA,30.33,2,55.33,25,37895,91.94,49.77,29.56,0
2018,IN,Lake,3,NA,23.7,60.24,25.5,96.03,473,484440,970.9,48.39,31.14,0
2018,IN,Marion,1,NA,NA,57.21,27.6,99.4,1012,958700,2419.13,48.19,36.73,0
2018,IN,Monroe,1,NA,95.56,26.77,3.5,78.75,49,147230,373.2,49.7,43.73,0
2018,IN,Sullivan,1,NA,NA,14.73,4.6,21.04,16,20696,46.29,54.39,33.54,0
2018,IN,Vanderburgh,2,23.4,72.71,27.26,9.3,90.83,106,181120,775.74,48.45,32.99,0
2018,IN,Vigo,3,21.6,187.21,25.22,7.1,76.24,80,107367,266.21,50.58,35.52,0
2018,IN,Wabash,1,NA,NA,9.87,0.7,50.02,11,31198,75.64,48.42,28.31,0
2018,IN,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,KS,Johnson,2,13.97,8.89,33.34,4.9,96.17,241,598127,1263.52,49.07,33.51,50
2018,KS,Pottawatomie,1,NA,192.49,18.81,1.3,41.08,18,24209,28.79,49.72,31.49,0
2018,KS,Shawnee,1,22.3,118.9,41.46,8.8,84.18,149,177290,325.89,48.43,30.26,0
2018,KS,Wyandotte,2,NA,NA,67.89,25.1,93.94,196,165321,1090.51,49.68,34.4,0
2018,KS,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,KY,Christian,1,NA,98.57,49.62,21.4,71.44,68,70712,98.55,53.24,39.9,0
2018,KY,Cumberland,1,NA,20.92,10.4,2.9,0,0,6693,21.93,48.9,25.62,0
2018,KY,Hardin,1,NA,29.92,39.51,12.8,65.79,70,110279,176.93,49.89,33.17,0
2018,KY,Harlan,1,NA,25.85,9.11,2.2,45.84,23,26309,56.48,47.95,29.03,0
2018,KY,Jefferson,6,18.16,0.03,46.51,21.4,98.63,686,768101,2019.09,48.34,33.54,0
2018,KY,Johnson,1,NA,48.23,4.53,0.4,26.98,13,22391,85.48,49.06,29.47,0
2018,KY,Laurel,1,NA,177.88,7.8,0.8,43.16,53,60660,139.79,48.95,31.29,0
2018,KY,Muhlenberg,1,NA,48.03,14.52,5,31.57,30,30811,65.97,51.11,30.77,0
2018,KY,Scott,2,NA,59.68,22.9,5.7,67.54,35,55968,198.63,49.24,34.44,0
2018,KY,Simpson,1,NA,59.77,26.02,9.8,54.78,0,18403,78.58,49.03,30.37,0
2018,KY,Whitley,1,NA,68.7,7.42,0.8,34.84,32,36101,82.45,49.09,31.02,0
2018,KY,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,LA,Bossier,1,NA,NA,NA,NA,75.66,91,NA,NA,NA,NA,0
2018,LA,Caddo,3,26,NA,NA,NA,85.56,239,NA,NA,NA,NA,0
2018,LA,East Baton Rouge,1,28.57,NA,NA,NA,93.12,484,NA,NA,NA,NA,0
2018,LA,Livingston,1,NA,NA,NA,NA,58.88,128,NA,NA,NA,NA,0
2018,LA,Natchitoches,2,NA,NA,NA,NA,49.95,40,NA,NA,NA,NA,0
2018,LA,Ouachita,1,NA,NA,NA,NA,75.81,127,NA,NA,NA,NA,0
2018,LA,Rapides,1,NA,NA,NA,NA,60.47,128,NA,NA,NA,NA,0
2018,LA,St. Tammany,1,NA,NA,NA,NA,76.78,161,NA,NA,NA,NA,0
2018,LA,Vernon,1,NA,NA,NA,NA,50.1,35,NA,NA,NA,NA,0
2018,LA,Washington,1,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
2018,LA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MA,Plymouth,1,18.85,NA,28.01,9.6,89.69,82,518422,786.58,48.57,28.5,0
2018,MA,Worcester,1,NA,NA,35.12,5.1,81.61,159,829054,548.76,49.3,31.85,0
2018,MA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MD,Anne Arundel,1,NA,0,46.34,16.4,94.7,208,575523,1387.14,49.48,33.8,0
2018,MD,Baltimore,1,NA,NA,55.23,27.5,96.74,408,827859,1383.69,47.38,31.98,0
2018,MD,Baltimore City,2,NA,NA,NA,NA,NA,1079,NA,NA,NA,NA,0
2018,MD,Montgomery,1,NA,0,68.78,18.6,97.62,158,1048478,2134.31,48.31,32.06,0
2018,MD,Prince George's,5,NA,NA,52.61,65.1,98.03,440,909619,1884.48,48.11,34.68,0
2018,MD,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,ME,Androscoggin,1,NA,22.33,15.87,3.8,56.63,47,107914,230.62,48.94,30.13,0
2018,ME,Penobscot,1,NA,33.72,11.01,0.9,42.35,84,151817,44.69,49.56,31.46,0
2018,ME,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MI,Branch,1,NA,52.33,16.2,2.1,37.3,20,43566,86.04,51.61,29.11,0
2018,MI,Genesee,1,NA,22.77,42.79,20.8,83.24,368,406688,638.46,48.24,30.11,0
2018,MI,Kalamazoo,1,28.7,229.64,36.12,11.2,82.45,106,264680,471.25,48.93,37.23,0
2018,MI,Kent,1,12.98,86.98,41.09,10.3,84.32,207,653350,771.42,49.29,35.26,0
2018,MI,Macomb,2,NA,32.21,32.09,10.5,97.19,390,872795,1821.28,48.67,31.48,0
2018,MI,Midland,1,NA,73.54,14.84,1.3,57.22,37,83223,161.21,49.42,29.99,0
2018,MI,Oakland,4,13.71,0.89,43.03,14.4,95.21,520,1256694,1448.37,49,31.63,0
2018,MI,Ottawa,1,NA,193.33,27.08,1.8,79.68,65,289808,514.33,49.41,33.18,0
2018,MI,Wayne,3,16.01,0.06,58.87,39.6,99.3,1980,1754453,2866.38,48.17,32.29,0
2018,MI,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MN,Dakota,1,10.52,6.59,33.22,5.4,95.07,119,425040,756.07,49.35,32.18,0
2018,MN,Hennepin,2,12.13,1.26,47.29,12.4,97.78,430,1257925,2272.3,49.47,36.81,0
2018,MN,Martin,1,NA,NA,11.29,0.5,45.96,10,19772,27.76,49.57,25.79,0
2018,MN,Ramsey,1,12.2,NA,53.88,11.6,99.81,182,548872,3606.02,48.81,36.18,0
2018,MN,Scott,1,NA,20.11,29.53,3.3,82.76,48,147191,412.9,49.87,32.09,0
2018,MN,St. Louis,1,NA,71.61,15.57,1.5,62.89,100,199685,31.96,50.19,31.85,0
2018,MN,Washington,2,NA,53.77,27.79,4.2,NA,61,258899,673.72,49.41,30.38,0
2018,MN,Watonwan,1,NA,81.77,38.57,1.5,40.9,0,11007,25.31,49.49,28.07,0
2018,MN,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MO,Buchanan,1,NA,NA,27,5.9,86.63,38,88163,216.07,50.47,33.2,0
2018,MO,Clay,2,NA,20.58,30.26,5.8,90.18,148,246360,620.09,49.09,34.2,0
2018,MO,Dade,1,NA,NA,11.16,0.5,0,0,7564,15.44,51.12,25,0
2018,MO,Greene,3,19.8,77.31,21.01,3.2,86,175,291054,431,48.59,36.33,33.33
2018,MO,Henry,1,NA,NA,10.62,1.2,50.45,18,21808,31.29,49.17,26.88,0
2018,MO,Jackson,5,19.2,15.17,53.57,24,96.16,755,700784,1159.36,48.36,34.22,0
2018,MO,Jasper,1,NA,97.8,26.34,2.3,76.31,92,120455,188.66,48.86,33.12,0
2018,MO,Johnson,1,NA,117.86,24.87,4.7,49.56,38,53621,64.66,51.3,40.31,0
2018,MO,Lawrence,1,NA,121.26,18.46,0.5,41.31,30,38264,62.55,49.78,28.22,100
2018,MO,St. Louis,3,NA,NA,47.89,23.7,99.43,813,995219,1959.86,47.44,30.89,0
2018,MO,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MS,DeSoto,1,NA,NA,47.13,24.1,79.57,123,181932,382.09,48.18,33.11,0
2018,MS,Grenada,1,NA,NA,51.48,42.2,47.85,32,20984,49.71,47.5,30.05,0
2018,MS,Harrison,1,24.35,88.42,50.77,23.7,77.16,161,206284,359.39,48.97,33.32,0
2018,MS,Hinds,2,NA,47.07,43.41,70.3,84.72,329,235824,271.14,46.69,34.19,0
2018,MS,Madison,1,NA,NA,54.01,38.5,72.02,73,105648,147.86,47.9,32.61,0
2018,MS,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,MT,Big Horn,1,NA,444.44,48.86,0.4,28.09,10,13365,2.68,49.49,29.14,0
2018,MT,Lewis and Clark,1,NA,NA,15.53,0.6,71.07,53,NA,NA,NA,30.29,0
2018,MT,Yellowstone,2,12.63,106.73,23.08,0.8,83.31,127,160029,60.77,49.18,32.35,0
2018,MT,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,NC,Alamance,1,NA,87.26,50.98,19.3,71.44,87,166514,392.78,47.47,30.54,0
2018,NC,Alleghany,1,NA,NA,23.12,1.7,0,10,11138,47.38,49.55,24.04,0
2018,NC,Davidson,2,NA,195.12,32.39,9.3,52.62,101,166358,301,48.91,28.57,0
2018,NC,Edgecombe,1,NA,NA,52.62,57.7,54.69,53,51984,102.87,46.27,28.44,0
2018,NC,Forsyth,1,NA,NA,57.38,27.1,92.65,180,379216,929.11,47.38,31.77,0
2018,NC,Henderson,1,NA,NA,28.16,3.3,66.73,94,116500,312.27,48.02,26.08,0
2018,NC,Lee,1,NA,NA,58.22,20,57.24,50,61208,240.07,48.84,30.57,0
2018,NC,Mecklenburg,2,16.64,NA,63.48,32.1,98.93,528,1093750,2087.95,48.09,38.17,0
2018,NC,Moore,1,NA,135.11,38.03,13.3,49.34,66,98805,141.59,48.18,27.74,0
2018,NC,Person,1,NA,161.78,48.17,27.2,24.48,33,39436,100.52,48.44,27.69,0
2018,NC,Pitt,1,20.3,110.26,55.59,34.6,74.56,97,179575,275.43,46.96,38.35,0
2018,NC,Vance,1,NA,NA,56.64,50.7,45.92,67,44635,176.06,46.79,28.68,0
2018,NC,Yadkin,1,NA,322.83,26.35,3.4,15.32,29,37481,111.94,49.27,27.3,0
2018,NC,Yancey,1,NA,87.84,13.45,1.2,0,0,17873,57.18,49.21,25.83,0
2018,NC,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,ND,Cass,1,NA,17.31,19.99,3.3,89.57,61,180294,102.15,50.52,41.46,0
2018,ND,Grand Forks,1,NA,28.14,24.43,3,83.23,31,70355,48.98,51.55,42.28,0
2018,ND,Ramsey,1,NA,52.68,25.77,0.5,65.01,0,11580,9.76,50.8,28.52,0
2018,ND,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,NE,Douglas,1,18.1,NA,46.14,11.6,97.83,295,566391,1724.38,49.31,35.4,0
2018,NH,Rockingham,1,NA,0.39,12.45,0.9,75.1,92,308287,443.76,49.55,29.01,0
2018,NH,Strafford,1,NA,1.85,15,1.2,67.6,52,129797,351.77,49.1,35.35,0
2018,NJ,Atlantic,1,70.9,0,60.25,17.3,87.29,123,263989,475.06,48.41,29.47,0
2018,NJ,Cumberland,3,24,0.13,63.33,21.8,76.97,61,150635,311.42,50.94,33.14,0
2018,NJ,Essex,1,29.1,5.46,66.73,41.9,99.99,550,798570,6327.31,48.14,34.04,100
2018,NJ,Gloucester,1,NA,0.14,34.46,10.6,91.65,67,291525,905.33,48.66,31.19,0
2018,NJ,Mercer,2,NA,0.76,64.21,21.1,96.52,146,368188,1639.6,48.91,32.88,0
2018,NJ,Ocean,1,NA,0.27,26.46,3.5,97.1,113,601478,956.58,48.28,26.32,0
2018,NJ,Warren,2,NA,0,28.36,4.3,62.44,31,105528,295.66,49,28.39,0
2018,NJ,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,NM,Bernalillo,7,NA,NA,59.1,3.4,95.8,564,678034,584.09,49.02,34.38,0
2018,NM,Curry,1,NA,NA,58.04,6.9,85.93,34,49338,35.12,51.84,38.27,0
2018,NM,DeBaca,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,NM,Dona Ana,2,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,0
2018,NM,Otero,1,18.2,126.61,59.91,4.1,70.41,52,66659,10.08,51.73,34.58,0
2018,NM,Quay,1,NA,77.65,53.96,1.7,58.43,0,8242,2.87,48.57,24.51,0
2018,NM,Sandoval,1,NA,30.74,63.42,2.6,82.94,91,145096,39.1,49.01,30.39,0
2018,NM,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,NV,Clark,12,11.64,NA,67.31,11.5,98.69,1436,2226115,282.09,49.88,34.72,0
2018,NV,Douglas,1,NA,273.26,31.85,0.9,68.45,39,48489,68.32,50.32,23.41,0
2018,NV,Elko,1,NA,88.13,47.97,1.4,62.15,54,52539,3.06,51.96,34.04,0
2018,NV,Nye,1,NA,369.58,37.41,2.6,64.73,48,45186,2.49,51.18,22.94,0
2018,NV,Washoe,2,11.93,34.8,52.17,2.6,95.73,341,464354,73.68,50.37,34.01,0
2018,NV,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,NY,Albany,1,NA,8.51,42.01,13.5,90.3,64,306585,586.43,48.43,35.27,0
2018,NY,Bronx,1,NA,NA,49.96,43.3,100,352,1432087,34016.32,47.18,35.94,0
2018,NY,Chautauqua,1,NA,NA,21.28,2.7,56.14,52,127472,120.23,49.38,28.61,0
2018,NY,Dutchess,1,NA,NA,43.61,10.9,74.6,86,293939,369.44,49.77,30.69,0
2018,NY,Erie,2,NA,13.52,38.57,13.9,90.6,347,919717,882.06,48.39,32.05,0
2018,NY,Genesee,1,NA,116.03,16.96,3.1,40.11,18,57487,116.62,49.79,29.24,0
2018,NY,Kings,1,NA,NA,69.23,35.4,100,596,2578074,36403.19,47.39,38.4,0
2018,NY,Monroe,1,35.6,NA,44.79,16,93.55,256,742864,1130.33,48.24,32.31,0
2018,NY,Nassau,1,NA,157.19,55.14,12.4,99.81,227,1357534,4767.96,48.71,30.01,0
2018,NY,Orange,1,NA,NA,50.46,11.6,77.66,100,382126,470.78,50.12,31.01,0
2018,NY,Queens,1,NA,NA,74.22,20.9,100,286,2274605,20958.31,48.53,35.46,0
2018,NY,Suffolk,1,NA,0.74,46.88,8.2,97.4,292,1480830,1623.63,49.23,30.09,0
2018,NY,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,OH,Belmont,1,NA,79.96,12.76,4.1,45.34,42,67533,126.91,51.08,30,0
2018,OH,Butler,1,15.3,NA,29.83,8,90.66,171,382000,817.88,49,32.52,0
2018,OH,Crawford,1,NA,50.62,7.79,1,64.74,15,41484,103.25,48.96,27.99,0
2018,OH,Cuyahoga,2,19.34,NA,53.76,30.2,99.42,914,1241718,2715.98,47.68,31.99,0
2018,OH,Delaware,1,NA,112.78,23.15,3.5,80.69,54,205091,462.85,49.6,30.08,0
2018,OH,Fayette,1,NA,298.75,12.64,2.4,52.25,15,28653,70.51,49.18,29.41,0
2018,OH,Franklin,11,16.28,NA,50.55,22,98.65,800,1307698,2457.2,48.82,38.58,0
2018,OH,Guernsey,1,NA,NA,9.49,1.5,38.58,19,39011,74.7,49.85,28.37,0
2018,OH,Hamilton,1,35.2,51.7,48.17,26,97.77,593,815445,2008.93,48.32,33.58,0
2018,OH,Lucas,1,22.5,49.16,46.39,19.5,95.34,254,429612,1260.38,48.46,32.14,0
2018,OH,Madison,1,NA,156.8,19.25,6.4,51.51,18,44389,95.28,54.23,33.65,0
2018,OH,Montgomery,1,16.32,57.92,43.16,21,95.67,403,531600,1151.77,48.12,31.61,0
2018,OH,Pike,2,NA,300.37,8.36,1,25.76,27,27932,63.44,49.58,28.85,0
2018,OH,Summit,1,18.61,35.49,35.6,14.7,96.12,305,541353,1311.58,48.48,31.13,0
2018,OH,Wayne,1,NA,90.77,10.62,1.6,49,45,115790,208.66,49.7,29.47,0
2018,OH,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,OK,Cleveland,2,NA,21.62,43.83,4.8,83.12,158,281166,521.87,49.9,38.74,0
2018,OK,Creek,1,NA,115.57,38.38,2.4,46.06,78,71730,75.49,49.52,29.59,0
2018,OK,Garfield,1,NA,45.67,37.99,3.3,78.59,45,61095,57.72,49.96,32.72,0
2018,OK,Grady,1,NA,157.44,31.06,2.5,36.11,53,55448,50.38,50.02,30.41,0
2018,OK,Johnston,1,NA,103.45,45.8,2,0,15,11020,17.14,49.45,28.9,0
2018,OK,Kingfisher,1,NA,74.62,36.64,1.5,27.56,13,15814,17.61,49.76,29.27,0
2018,OK,Latimer,1,NA,133.66,49.01,1.2,26.71,0,10175,14.09,50.56,27.81,0
2018,OK,Logan,1,NA,174.82,38.01,9.2,44.63,26,47248,63.52,49.57,30.6,0
2018,OK,Muskogee,1,NA,NA,61.29,11.1,58.88,66,68324,84.3,48.64,31.46,0
2018,OK,Oklahoma,3,15.51,7.2,60.53,15.8,NA,714,790593,1115.36,48.98,35.13,0
2018,OK,Okmulgee,1,NA,120.3,55.2,8.7,51.45,44,38321,54.95,49.42,29.59,0
2018,OK,Payne,1,NA,79.22,37.95,3.9,66.27,53,82172,120.01,51.03,44.06,0
2018,OK,Pottawatomie,1,NA,143.15,43.38,3.1,49.33,56,72513,92.06,47.96,32.07,0
2018,OK,Seminole,1,NA,254.49,52.14,4.6,35.33,21,24520,38.75,49.09,28.87,0
2018,OK,Sequoyah,1,NA,190.45,52.77,1.9,33.38,29,41585,61.77,49.27,29.23,0
2018,OK,Tulsa,4,14.5,34.83,55.29,10.8,95.22,593,647683,1135.79,48.81,33.96,0
2018,OK,Wagoner,1,NA,109.08,45.11,3.9,62.53,65,80123,142.68,49.55,31.28,0
2018,OK,Washington,1,16.6,NA,42.76,2.7,NA,25,51791,124.66,48.88,29.59,0
2018,OK,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,OR,Clatsop,1,NA,99.97,24.42,0.8,61.03,30,39711,47.9,49.49,29.34,0
2018,OR,Coos,2,NA,NA,25.07,0.5,61.65,66,64272,40.27,49.36,26.53,0
2018,OR,Klamath,1,NA,NA,34.59,0.8,62.42,82,67687,11.39,50.01,29.29,0
2018,OR,Lane,1,11.1,NA,29.18,1.1,82.48,247,378549,83.14,49.19,34.63,0
2018,OR,Marion,1,11.4,NA,47.8,1.4,86.91,156,345412,292.15,49.82,33.41,0
2018,OR,Multnomah,4,12.56,40.9,46.32,5.7,98.66,376,809072,1875.89,49.52,41.19,0
2018,OR,Washington,2,13.36,90.43,49.35,2.1,NA,215,596904,824.19,49.52,36.9,0
2018,OR,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
