Police_Dept,County,City,State,officers_per_10k_pop,tot_officers,tot_employees_per_10k,tot_employees,Year
Grand Island,Hall,Grand Island,NE,16.4,85,19.6,102,2016
Grand Island,Hall,Alda,NE,16.4,85,19.6,102,2016
Grand Island,Hall,Wood River,NE,16.4,85,19.6,102,2016
Kentwood,Kent,Wyoming,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Rockford,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Caledonia,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Grandville,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Kentwood,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Northview,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Forest Hills,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Lowell,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Sand Lake,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Grand Rapids,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Cutlerville,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Casnovia,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Sparta,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Kent City,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Walker,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Byron Center,MI,13.1,68,15.6,81,2016
Kentwood,Kent,East Grand Rapids,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Cedar Springs,MI,13.1,68,15.6,81,2016
Kentwood,Kent,Comstock Park,MI,13.1,68,15.6,81,2016
Tigard,Washington,Hillsboro,OR,14.1,73,17,88,2016
Tigard,Washington,Bethany,OR,14.1,73,17,88,2016
Tigard,Washington,Garden Home-Whitford,OR,14.1,73,17,88,2016
Tigard,Washington,Cedar Hills,OR,14.1,73,17,88,2016
Tigard,Washington,Durham,OR,14.1,73,17,88,2016
Tigard,Washington,West Slope,OR,14.1,73,17,88,2016
Tigard,Washington,Gaston,OR,14.1,73,17,88,2016
Tigard,Washington,West Haven-Sylvan,OR,14.1,73,17,88,2016
Tigard,Washington,Tualatin,OR,14.1,73,17,88,2016
Tigard,Washington,Cornelius,OR,14.1,73,17,88,2016
Tigard,Washington,North Plains,OR,14.1,73,17,88,2016
Tigard,Washington,Rockcreek,OR,14.1,73,17,88,2016
Tigard,Washington,Cedar Mill,OR,14.1,73,17,88,2016
Tigard,Washington,King City,OR,14.1,73,17,88,2016
Tigard,Washington,Bull Mountain,OR,14.1,73,17,88,2016
Tigard,Washington,Oak Hills,OR,14.1,73,17,88,2016
Tigard,Washington,Banks,OR,14.1,73,17,88,2016
Tigard,Washington,Forest Grove,OR,14.1,73,17,88,2016
Tigard,Washington,Sherwood,OR,14.1,73,17,88,2016
Tigard,Washington,Aloha,OR,14.1,73,17,88,2016
Tigard,Washington,Raleigh Hills,OR,14.1,73,17,88,2016
Tigard,Washington,Beaverton,OR,14.1,73,17,88,2016
Tigard,Washington,Tigard,OR,14.1,73,17,88,2016
Tigard,Washington,Metzger,OR,14.1,73,17,88,2016
Apple Valley,Dakota,Lilydale,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Sunfish Lake,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Burnsville,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,South St. Paul,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Mendota,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Lakeville,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,West St. Paul,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Randolph,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Farmington,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,New Trier,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Rosemount,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Hastings,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Hampton,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Inver Grove Heights,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Coates,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Mendota Heights,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Miesville,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Vermillion,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Eagan,MN,10.1,52,11.6,60,2016
Apple Valley,Dakota,Apple Valley,MN,10.1,52,11.6,60,2016
Minot,Ward,Burlington,ND,15.8,81,21.1,108,2016
Minot,Ward,Minot,ND,15.8,81,21.1,108,2016
Minot,Ward,Foxholm,ND,15.8,81,21.1,108,2016
Minot,Ward,Des Lacs,ND,15.8,81,21.1,108,2016
Minot,Ward,Logan,ND,15.8,81,21.1,108,2016
Minot,Ward,Makoti,ND,15.8,81,21.1,108,2016
Minot,Ward,Douglas,ND,15.8,81,21.1,108,2016
Minot,Ward,Berthold,ND,15.8,81,21.1,108,2016
Minot,Ward,Minot AFB,ND,15.8,81,21.1,108,2016
Minot,Ward,Surrey,ND,15.8,81,21.1,108,2016
Minot,Ward,Ruthville,ND,15.8,81,21.1,108,2016
Minot,Ward,Carpio,ND,15.8,81,21.1,108,2016
Minot,Ward,Kenmare,ND,15.8,81,21.1,108,2016
Minot,Ward,Donnybrook,ND,15.8,81,21.1,108,2016
Minot,Ward,Sawyer,ND,15.8,81,21.1,108,2016
Minot,Ward,Ryder,ND,15.8,81,21.1,108,2016
Plainfield,Union,Elizabeth,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Rahway,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Kenilworth,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Mountainside,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Fanwood,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Linden,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Roselle Park,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Roselle,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Plainfield,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Summit,NJ,24.6,126,29.7,152,2016
Plainfield,Union,New Providence,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Garwood,NJ,24.6,126,29.7,152,2016
Plainfield,Union,Westfield,NJ,24.6,126,29.7,152,2016
Southampton Town,Suffolk,North Sea,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Cold Spring Harbor,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Terryville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Brightwaters,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Moriches,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Greenport West,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Saltaire,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,South Huntington,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Patchogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Shoreham,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Amagansett,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Sagaponack,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Deer Park,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Remsenburg-Speonk,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Centereach,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Quogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Holtsville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Water Mill,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Stony Brook,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Dering Harbor,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Gilgo,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Port Jefferson Station,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Montauk,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Farmingville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Islip Terrace,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Mastic Beach,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Lindenhurst,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Bridgehampton,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Babylon,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Fort Salonga,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Asharoken,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Jamesport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Orient,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Haven,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,St. James,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Yaphank,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Stony Brook University,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Oakdale,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Wading River,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Setauket-East Setauket,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Coram,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,West Bay Shore,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Nesconset,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Eatons Neck,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Blue Point,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Great River,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Copiague,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Great River,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Old Field,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Dix Hills,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Center Moriches,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Northport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Hampton North,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Greenport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Shoreham,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Amityville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Hauppauge,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,New Suffolk,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Eastport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Cutchogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Middle Island,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Shirley,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Belle Terre,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Marion,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Lake Grove,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Commack,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Lindenhurst,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Calverton,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Bay Shore,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Lake Ronkonkoma,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Peconic,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Elwood,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Babylon,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,West Islip,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Sound Beach,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Bellport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Wheatley Heights,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Greenlawn,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Selden,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Shinnecock Hills,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Fire Island,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Huntington Bay,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Medford,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Nissequogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Wainscott,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Central Islip,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Napeague,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Holbrook,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Halesite,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Southampton,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,West Hills,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,West Sayville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Hampton Bays,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Mount Sinai,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Laurel,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Manorville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Flanders,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Oak Beach-Captree,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Islandia,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Poquott,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Sag Harbor,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Melville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Patchogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Huntington Station,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Village of the Branch,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Quogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Islip,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Northport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Mattituck,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Shelter Island Heights,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Amityville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Ronkonkoma,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Bay Shore,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Patchogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Farmingdale,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Lloyd Harbor,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Springs,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,North Bellport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Ocean Beach,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Hampton,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Noyack,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Rocky Point,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Head of the Harbor,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Kings Park,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Northwest Harbor,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Sayville,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,West Hampton Dunes,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Baywood,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Bohemia,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,West Babylon,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,East Moriches,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Westhampton Beach,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Baiting Hollow,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Brentwood,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Fishers Island,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Quiogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Mastic,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Aquebogue,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Miller Place,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Westhampton,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Ridge,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Port Jefferson,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Centerport,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Gordon Heights,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Wyandanch,NY,18.4,94,24.6,126,2016
Southampton Town,Suffolk,Bayport,NY,18.4,94,24.6,126,2016
Olympia,Thurston,Tenino,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Rainier,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Olympia,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Bucoda,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Lacey,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Rochester,WA,13.1,67,18.6,95,2016
Olympia,Thurston,North Yelm,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Nisqually Indian Community,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Grand Mound,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Tanglewilde,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Tumwater,WA,13.1,67,18.6,95,2016
Olympia,Thurston,Yelm,WA,13.1,67,18.6,95,2016
Burien,NA,NA,WA,10.2,52,14.5,74,2016
Irondequoit Town,NA,NA,NY,9.6,49,11.8,60,2016
Logan,Cache,Trenton,UT,10.8,55,16.5,84,2016
Logan,Cache,Providence,UT,10.8,55,16.5,84,2016
Logan,Cache,Mendon,UT,10.8,55,16.5,84,2016
Logan,Cache,Paradise,UT,10.8,55,16.5,84,2016
Logan,Cache,Richmond,UT,10.8,55,16.5,84,2016
Logan,Cache,Cache,UT,10.8,55,16.5,84,2016
Logan,Cache,Clarkston,UT,10.8,55,16.5,84,2016
Logan,Cache,River Heights,UT,10.8,55,16.5,84,2016
Logan,Cache,Nibley,UT,10.8,55,16.5,84,2016
Logan,Cache,Millville,UT,10.8,55,16.5,84,2016
Logan,Cache,Logan,UT,10.8,55,16.5,84,2016
Logan,Cache,Amalga,UT,10.8,55,16.5,84,2016
Logan,Cache,Smithfield,UT,10.8,55,16.5,84,2016
Logan,Cache,Lewiston,UT,10.8,55,16.5,84,2016
Logan,Cache,Wellsville,UT,10.8,55,16.5,84,2016
Logan,Cache,North Logan,UT,10.8,55,16.5,84,2016
Logan,Cache,Hyde Park,UT,10.8,55,16.5,84,2016
Logan,Cache,Avon,UT,10.8,55,16.5,84,2016
Logan,Cache,Benson,UT,10.8,55,16.5,84,2016
Logan,Cache,Hyrum,UT,10.8,55,16.5,84,2016
Logan,Cache,Newton,UT,10.8,55,16.5,84,2016
Logan,Cache,Cornish,UT,10.8,55,16.5,84,2016
Logan,Cache,Peter,UT,10.8,55,16.5,84,2016
Logan,Cache,Cove,UT,10.8,55,16.5,84,2016
East Hartford,Hartford,Plantsville,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Simsbury Center,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Terramuggus,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Hazardville,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Weatogue,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,North Granby,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Canton Valley,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Suffield Depot,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,West Simsbury,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Kensington,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Sherwood Manor,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Salmon Brook,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Thompsonville,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Broad Brook,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Hartford,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Southwood Acres,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Blue Hills,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Bristol,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,New Britain,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Tariffville,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Glastonbury Center,CT,24.2,123,30.2,153,2016
East Hartford,Hartford,Collinsville,CT,24.2,123,30.2,153,2016
Galveston,Galveston,Texas City,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Jamaica Beach,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Bayou Vista,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Clear Lake Shores,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Bacliff,TX,28.2,143,35.3,179,2016
Galveston,Galveston,La Marque,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Hitchcock,TX,28.2,143,35.3,179,2016
Galveston,Galveston,San Leon,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Kemah,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Santa Fe,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Dickinson,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Bolivar Peninsula,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Friendswood,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Tiki Island,TX,28.2,143,35.3,179,2016
Galveston,Galveston,Galveston,TX,28.2,143,35.3,179,2016
Galveston,Galveston,League City,TX,28.2,143,35.3,179,2016
Edina,Hennepin,Minnetonka Beach,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Loretto,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Minnetrista,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Maple Plain,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Independence,MN,10.1,51,14.2,72,2016
Edina,Hennepin,St. Anthony,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Long Lake,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Rogers,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Crystal,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Plymouth,MN,10.1,51,14.2,72,2016
Edina,Hennepin,St. Louis Park,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Excelsior,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Deephaven,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Bloomington,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Greenwood,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Robbinsdale,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Mound,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Woodland,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Spring Park,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Hopkins,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Minneapolis,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Osseo,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Tonka Bay,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Golden Valley,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Champlin,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Dayton,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Wayzata,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Shorewood,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Greenfield,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Medina,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Medicine Lake,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Brooklyn Park,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Edina,MN,10.1,51,14.2,72,2016
Edina,Hennepin,New Hope,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Eden Prairie,MN,10.1,51,14.2,72,2016
Edina,Hennepin,St. Bonifacius,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Maple Grove,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Richfield,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Brooklyn Center,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Minnetonka,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Orono,MN,10.1,51,14.2,72,2016
Edina,Hennepin,Corcoran,MN,10.1,51,14.2,72,2016
Parker,NA,NA,CO,14.3,72,22.4,113,2016
Azusa,Los Angeles,Rowland Heights,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Avocado Heights,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Inglewood,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,South Whittier,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Manhattan Beach,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,El Monte,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Willowbrook,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Montebello,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Pico Rivera,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,East Rancho Dominguez,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Santa Fe Springs,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,La Crescenta-Montrose,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Signal Hill,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,West Covina,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Bellflower,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Agoura Hills,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Lancaster,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Vernon,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Compton,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Rolling Hills,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Ladera Heights,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Leona Valley,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Rolling Hills Estates,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Sun Village,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Torrance,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Quartz Hill,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Lomita,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Burbank,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Altadena,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Acton,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Pasadena,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Castaic,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Walnut Park,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Elizabeth Lake,CA,11.3,57,18.7,94,2016
Azusa,Los Angeles,Lennox,CA,11.3,57,18.7,94,2016
